Depth,Total Be Prod,Spallation Be Prod,Muon Be Prod
g/cm2,at/g/yr,at/g/yr,at/g/yr
44100,0.000439328,7.95E-120,0.000439328
44105,0.000439234,7.71E-120,0.000439234
44110,0.000439139,7.47E-120,0.000439139
44115,0.000439045,7.24E-120,0.000439045
44120,0.00043895,7.02E-120,0.00043895
44125,0.000438856,6.80E-120,0.000438856
44130,0.000438762,6.59E-120,0.000438762
44135,0.000438667,6.39E-120,0.000438667
44140,0.000438573,6.19E-120,0.000438573
44145,0.000438479,6.00E-120,0.000438479
44150,0.000438384,5.82E-120,0.000438384
44155,0.00043829,5.64E-120,0.00043829
44160,0.000438196,5.47E-120,0.000438196
44165,0.000438102,5.30E-120,0.000438102
44170,0.000438008,5.14E-120,0.000438008
44175,0.000437914,4.98E-120,0.000437914
44180,0.000437819,4.82E-120,0.000437819
44185,0.000437725,4.68E-120,0.000437725
44190,0.000437631,4.53E-120,0.000437631
44195,0.000437537,4.39E-120,0.000437537
44200,0.000437443,4.26E-120,0.000437443
44205,0.000437349,4.13E-120,0.000437349
44210,0.000437255,4.00E-120,0.000437255
44215,0.000437161,3.88E-120,0.000437161
44220,0.000437067,3.76E-120,0.000437067
44225,0.000436974,3.64E-120,0.000436974
44230,0.00043688,3.53E-120,0.00043688
44235,0.000436786,3.42E-120,0.000436786
44240,0.000436692,3.32E-120,0.000436692
44245,0.000436598,3.21E-120,0.000436598
44250,0.000436505,3.12E-120,0.000436505
44255,0.000436411,3.02E-120,0.000436411
44260,0.000436317,2.93E-120,0.000436317
44265,0.000436224,2.84E-120,0.000436224
44270,0.00043613,2.75E-120,0.00043613
44275,0.000436036,2.66E-120,0.000436036
44280,0.000435943,2.58E-120,0.000435943
44285,0.000435849,2.50E-120,0.000435849
44290,0.000435756,2.43E-120,0.000435756
44295,0.000435662,2.35E-120,0.000435662
44300,0.000435569,2.28E-120,0.000435569
44305,0.000435475,2.21E-120,0.000435475
44310,0.000435382,2.14E-120,0.000435382
44315,0.000435288,2.08E-120,0.000435288
44320,0.000435195,2.01E-120,0.000435195
44325,0.000435102,1.95E-120,0.000435102
44330,0.000435008,1.89E-120,0.000435008
44335,0.000434915,1.83E-120,0.000434915
44340,0.000434822,1.77E-120,0.000434822
44345,0.000434729,1.72E-120,0.000434729
44350,0.000434635,1.67E-120,0.000434635
44355,0.000434542,1.62E-120,0.000434542
44360,0.000434449,1.57E-120,0.000434449
44365,0.000434356,1.52E-120,0.000434356
44370,0.000434263,1.47E-120,0.000434263
44375,0.00043417,1.43E-120,0.00043417
44380,0.000434077,1.38E-120,0.000434077
44385,0.000433984,1.34E-120,0.000433984
44390,0.000433891,1.30E-120,0.000433891
44395,0.000433798,1.26E-120,0.000433798
44400,0.000433705,1.22E-120,0.000433705
44405,0.000433612,1.18E-120,0.000433612
44410,0.000433519,1.15E-120,0.000433519
44415,0.000433426,1.11E-120,0.000433426
44420,0.000433333,1.08E-120,0.000433333
44425,0.00043324,1.04E-120,0.00043324
44430,0.000433147,1.01E-120,0.000433147
44435,0.000433055,9.80E-121,0.000433055
44440,0.000432962,9.50E-121,0.000432962
44445,0.000432869,9.21E-121,0.000432869
44450,0.000432776,8.92E-121,0.000432776
44455,0.000432684,8.65E-121,0.000432684
44460,0.000432591,8.38E-121,0.000432591
44465,0.000432498,8.13E-121,0.000432498
44470,0.000432406,7.88E-121,0.000432406
44475,0.000432313,7.63E-121,0.000432313
44480,0.000432221,7.40E-121,0.000432221
44485,0.000432128,7.17E-121,0.000432128
44490,0.000432036,6.95E-121,0.000432036
44495,0.000431943,6.74E-121,0.000431943
44500,0.000431851,6.53E-121,0.000431851
44505,0.000431758,6.33E-121,0.000431758
44510,0.000431666,6.13E-121,0.000431666
44515,0.000431574,5.95E-121,0.000431574
44520,0.000431481,5.76E-121,0.000431481
44525,0.000431389,5.58E-121,0.000431389
44530,0.000431297,5.41E-121,0.000431297
44535,0.000431204,5.25E-121,0.000431204
44540,0.000431112,5.09E-121,0.000431112
44545,0.00043102,4.93E-121,0.00043102
44550,0.000430928,4.78E-121,0.000430928
44555,0.000430836,4.63E-121,0.000430836
44560,0.000430743,4.49E-121,0.000430743
44565,0.000430651,4.35E-121,0.000430651
44570,0.000430559,4.22E-121,0.000430559
44575,0.000430467,4.09E-121,0.000430467
44580,0.000430375,3.96E-121,0.000430375
44585,0.000430283,3.84E-121,0.000430283
44590,0.000430191,3.72E-121,0.000430191
44595,0.000430099,3.61E-121,0.000430099
44600,0.000430007,3.49E-121,0.000430007
44605,0.000429915,3.39E-121,0.000429915
44610,0.000429824,3.28E-121,0.000429824
44615,0.000429732,3.18E-121,0.000429732
44620,0.00042964,3.08E-121,0.00042964
44625,0.000429548,2.99E-121,0.000429548
44630,0.000429456,2.90E-121,0.000429456
44635,0.000429364,2.81E-121,0.000429364
44640,0.000429273,2.72E-121,0.000429273
44645,0.000429181,2.64E-121,0.000429181
44650,0.000429089,2.56E-121,0.000429089
44655,0.000428998,2.48E-121,0.000428998
44660,0.000428906,2.40E-121,0.000428906
44665,0.000428814,2.33E-121,0.000428814
44670,0.000428723,2.26E-121,0.000428723
44675,0.000428631,2.19E-121,0.000428631
44680,0.00042854,2.12E-121,0.00042854
44685,0.000428448,2.05E-121,0.000428448
44690,0.000428357,1.99E-121,0.000428357
44695,0.000428265,1.93E-121,0.000428265
44700,0.000428174,1.87E-121,0.000428174
44705,0.000428083,1.81E-121,0.000428083
44710,0.000427991,1.76E-121,0.000427991
44715,0.0004279,1.70E-121,0.0004279
44720,0.000427809,1.65E-121,0.000427809
44725,0.000427717,1.60E-121,0.000427717
44730,0.000427626,1.55E-121,0.000427626
44735,0.000427535,1.50E-121,0.000427535
44740,0.000427444,1.46E-121,0.000427444
44745,0.000427352,1.41E-121,0.000427352
44750,0.000427261,1.37E-121,0.000427261
44755,0.00042717,1.33E-121,0.00042717
44760,0.000427079,1.29E-121,0.000427079
44765,0.000426988,1.25E-121,0.000426988
44770,0.000426897,1.21E-121,0.000426897
44775,0.000426806,1.17E-121,0.000426806
44780,0.000426715,1.13E-121,0.000426715
44785,0.000426624,1.10E-121,0.000426624
44790,0.000426533,1.07E-121,0.000426533
44795,0.000426442,1.03E-121,0.000426442
44800,0.000426351,1.00E-121,0.000426351
44805,0.00042626,9.71E-122,0.00042626
44810,0.000426169,9.41E-122,0.000426169
44815,0.000426078,9.12E-122,0.000426078
44820,0.000425987,8.84E-122,0.000425987
44825,0.000425897,8.56E-122,0.000425897
44830,0.000425806,8.30E-122,0.000425806
44835,0.000425715,8.05E-122,0.000425715
44840,0.000425624,7.80E-122,0.000425624
44845,0.000425534,7.56E-122,0.000425534
44850,0.000425443,7.33E-122,0.000425443
44855,0.000425352,7.10E-122,0.000425352
44860,0.000425262,6.88E-122,0.000425262
44865,0.000425171,6.67E-122,0.000425171
44870,0.000425081,6.47E-122,0.000425081
44875,0.00042499,6.27E-122,0.00042499
44880,0.000424899,6.07E-122,0.000424899
44885,0.000424809,5.89E-122,0.000424809
44890,0.000424719,5.71E-122,0.000424719
44895,0.000424628,5.53E-122,0.000424628
44900,0.000424538,5.36E-122,0.000424538
44905,0.000424447,5.19E-122,0.000424447
44910,0.000424357,5.03E-122,0.000424357
44915,0.000424267,4.88E-122,0.000424267
44920,0.000424176,4.73E-122,0.000424176
44925,0.000424086,4.58E-122,0.000424086
44930,0.000423996,4.44E-122,0.000423996
44935,0.000423905,4.31E-122,0.000423905
44940,0.000423815,4.17E-122,0.000423815
44945,0.000423725,4.05E-122,0.000423725
44950,0.000423635,3.92E-122,0.000423635
44955,0.000423545,3.80E-122,0.000423545
44960,0.000423455,3.68E-122,0.000423455
44965,0.000423364,3.57E-122,0.000423364
44970,0.000423274,3.46E-122,0.000423274
44975,0.000423184,3.35E-122,0.000423184
44980,0.000423094,3.25E-122,0.000423094
44985,0.000423004,3.15E-122,0.000423004
44990,0.000422914,3.05E-122,0.000422914
44995,0.000422824,2.96E-122,0.000422824
45000,0.000422735,2.87E-122,0.000422735
45005,0.000422645,2.78E-122,0.000422645
45010,0.000422555,2.70E-122,0.000422555
45015,0.000422465,2.61E-122,0.000422465
45020,0.000422375,2.53E-122,0.000422375
45025,0.000422285,2.45E-122,0.000422285
45030,0.000422196,2.38E-122,0.000422196
45035,0.000422106,2.31E-122,0.000422106
45040,0.000422016,2.23E-122,0.000422016
45045,0.000421926,2.17E-122,0.000421926
45050,0.000421837,2.10E-122,0.000421837
45055,0.000421747,2.03E-122,0.000421747
45060,0.000421657,1.97E-122,0.000421657
45065,0.000421568,1.91E-122,0.000421568
45070,0.000421478,1.85E-122,0.000421478
45075,0.000421389,1.80E-122,0.000421389
45080,0.000421299,1.74E-122,0.000421299
45085,0.00042121,1.69E-122,0.00042121
45090,0.00042112,1.63E-122,0.00042112
45095,0.000421031,1.58E-122,0.000421031
45100,0.000420941,1.54E-122,0.000420941
45105,0.000420852,1.49E-122,0.000420852
45110,0.000420763,1.44E-122,0.000420763
45115,0.000420673,1.40E-122,0.000420673
45120,0.000420584,1.36E-122,0.000420584
45125,0.000420495,1.31E-122,0.000420495
45130,0.000420405,1.27E-122,0.000420405
45135,0.000420316,1.23E-122,0.000420316
45140,0.000420227,1.20E-122,0.000420227
45145,0.000420138,1.16E-122,0.000420138
45150,0.000420048,1.12E-122,0.000420048
45155,0.000419959,1.09E-122,0.000419959
45160,0.00041987,1.06E-122,0.00041987
45165,0.000419781,1.02E-122,0.000419781
45170,0.000419692,9.91E-123,0.000419692
45175,0.000419603,9.61E-123,0.000419603
45180,0.000419514,9.31E-123,0.000419514
45185,0.000419425,9.03E-123,0.000419425
45190,0.000419336,8.75E-123,0.000419336
45195,0.000419247,8.48E-123,0.000419247
45200,0.000419158,8.22E-123,0.000419158
45205,0.000419069,7.97E-123,0.000419069
45210,0.00041898,7.72E-123,0.00041898
45215,0.000418891,7.48E-123,0.000418891
45220,0.000418802,7.25E-123,0.000418802
45225,0.000418714,7.03E-123,0.000418714
45230,0.000418625,6.81E-123,0.000418625
45235,0.000418536,6.60E-123,0.000418536
45240,0.000418447,6.40E-123,0.000418447
45245,0.000418359,6.20E-123,0.000418359
45250,0.00041827,6.01E-123,0.00041827
45255,0.000418181,5.83E-123,0.000418181
45260,0.000418093,5.65E-123,0.000418093
45265,0.000418004,5.48E-123,0.000418004
45270,0.000417915,5.31E-123,0.000417915
45275,0.000417827,5.14E-123,0.000417827
45280,0.000417738,4.99E-123,0.000417738
45285,0.00041765,4.83E-123,0.00041765
45290,0.000417561,4.68E-123,0.000417561
45295,0.000417473,4.54E-123,0.000417473
45300,0.000417384,4.40E-123,0.000417384
45305,0.000417296,4.26E-123,0.000417296
45310,0.000417207,4.13E-123,0.000417207
45315,0.000417119,4.01E-123,0.000417119
45320,0.000417031,3.88E-123,0.000417031
45325,0.000416942,3.76E-123,0.000416942
45330,0.000416854,3.65E-123,0.000416854
45335,0.000416766,3.54E-123,0.000416766
45340,0.000416678,3.43E-123,0.000416678
45345,0.000416589,3.32E-123,0.000416589
45350,0.000416501,3.22E-123,0.000416501
45355,0.000416413,3.12E-123,0.000416413
45360,0.000416325,3.02E-123,0.000416325
45365,0.000416237,2.93E-123,0.000416237
45370,0.000416148,2.84E-123,0.000416148
45375,0.00041606,2.75E-123,0.00041606
45380,0.000415972,2.67E-123,0.000415972
45385,0.000415884,2.59E-123,0.000415884
45390,0.000415796,2.51E-123,0.000415796
45395,0.000415708,2.43E-123,0.000415708
45400,0.00041562,2.35E-123,0.00041562
45405,0.000415532,2.28E-123,0.000415532
45410,0.000415444,2.21E-123,0.000415444
45415,0.000415357,2.14E-123,0.000415357
45420,0.000415269,2.08E-123,0.000415269
45425,0.000415181,2.01E-123,0.000415181
45430,0.000415093,1.95E-123,0.000415093
45435,0.000415005,1.89E-123,0.000415005
45440,0.000414917,1.83E-123,0.000414917
45445,0.00041483,1.78E-123,0.00041483
45450,0.000414742,1.72E-123,0.000414742
45455,0.000414654,1.67E-123,0.000414654
45460,0.000414567,1.62E-123,0.000414567
45465,0.000414479,1.57E-123,0.000414479
45470,0.000414391,1.52E-123,0.000414391
45475,0.000414304,1.47E-123,0.000414304
45480,0.000414216,1.43E-123,0.000414216
45485,0.000414129,1.38E-123,0.000414129
45490,0.000414041,1.34E-123,0.000414041
45495,0.000413953,1.30E-123,0.000413953
45500,0.000413866,1.26E-123,0.000413866
45505,0.000413779,1.22E-123,0.000413779
45510,0.000413691,1.18E-123,0.000413691
45515,0.000413604,1.15E-123,0.000413604
45520,0.000413516,1.11E-123,0.000413516
45525,0.000413429,1.08E-123,0.000413429
45530,0.000413342,1.04E-123,0.000413342
45535,0.000413254,1.01E-123,0.000413254
45540,0.000413167,9.82E-124,0.000413167
45545,0.00041308,9.51E-124,0.00041308
45550,0.000412992,9.22E-124,0.000412992
45555,0.000412905,8.94E-124,0.000412905
45560,0.000412818,8.66E-124,0.000412818
45565,0.000412731,8.40E-124,0.000412731
45570,0.000412644,8.14E-124,0.000412644
45575,0.000412557,7.89E-124,0.000412557
45580,0.000412469,7.65E-124,0.000412469
45585,0.000412382,7.41E-124,0.000412382
45590,0.000412295,7.18E-124,0.000412295
45595,0.000412208,6.96E-124,0.000412208
45600,0.000412121,6.75E-124,0.000412121
45605,0.000412034,6.54E-124,0.000412034
45610,0.000411947,6.34E-124,0.000411947
45615,0.00041186,6.14E-124,0.00041186
45620,0.000411773,5.95E-124,0.000411773
45625,0.000411687,5.77E-124,0.000411687
45630,0.0004116,5.59E-124,0.0004116
45635,0.000411513,5.42E-124,0.000411513
45640,0.000411426,5.25E-124,0.000411426
45645,0.000411339,5.09E-124,0.000411339
45650,0.000411252,4.94E-124,0.000411252
45655,0.000411166,4.78E-124,0.000411166
45660,0.000411079,4.64E-124,0.000411079
45665,0.000410992,4.49E-124,0.000410992
45670,0.000410906,4.36E-124,0.000410906
45675,0.000410819,4.22E-124,0.000410819
45680,0.000410732,4.09E-124,0.000410732
45685,0.000410646,3.97E-124,0.000410646
45690,0.000410559,3.84E-124,0.000410559
45695,0.000410473,3.73E-124,0.000410473
45700,0.000410386,3.61E-124,0.000410386
45705,0.0004103,3.50E-124,0.0004103
45710,0.000410213,3.39E-124,0.000410213
45715,0.000410127,3.29E-124,0.000410127
45720,0.00041004,3.19E-124,0.00041004
45725,0.000409954,3.09E-124,0.000409954
45730,0.000409867,2.99E-124,0.000409867
45735,0.000409781,2.90E-124,0.000409781
45740,0.000409695,2.81E-124,0.000409695
45745,0.000409608,2.73E-124,0.000409608
45750,0.000409522,2.64E-124,0.000409522
45755,0.000409436,2.56E-124,0.000409436
45760,0.000409349,2.48E-124,0.000409349
45765,0.000409263,2.41E-124,0.000409263
45770,0.000409177,2.33E-124,0.000409177
45775,0.000409091,2.26E-124,0.000409091
45780,0.000409005,2.19E-124,0.000409005
45785,0.000408918,2.12E-124,0.000408918
45790,0.000408832,2.06E-124,0.000408832
45795,0.000408746,1.99E-124,0.000408746
45800,0.00040866,1.93E-124,0.00040866
45805,0.000408574,1.87E-124,0.000408574
45810,0.000408488,1.82E-124,0.000408488
45815,0.000408402,1.76E-124,0.000408402
45820,0.000408316,1.71E-124,0.000408316
45825,0.00040823,1.65E-124,0.00040823
45830,0.000408144,1.60E-124,0.000408144
45835,0.000408058,1.55E-124,0.000408058
45840,0.000407973,1.51E-124,0.000407973
45845,0.000407887,1.46E-124,0.000407887
45850,0.000407801,1.41E-124,0.000407801
45855,0.000407715,1.37E-124,0.000407715
45860,0.000407629,1.33E-124,0.000407629
45865,0.000407543,1.29E-124,0.000407543
45870,0.000407458,1.25E-124,0.000407458
45875,0.000407372,1.21E-124,0.000407372
45880,0.000407286,1.17E-124,0.000407286
45885,0.000407201,1.14E-124,0.000407201
45890,0.000407115,1.10E-124,0.000407115
45895,0.000407029,1.07E-124,0.000407029
45900,0.000406944,1.03E-124,0.000406944
45905,0.000406858,1.00E-124,0.000406858
45910,0.000406773,9.72E-125,0.000406773
45915,0.000406687,9.42E-125,0.000406687
45920,0.000406602,9.13E-125,0.000406602
45925,0.000406516,8.85E-125,0.000406516
45930,0.000406431,8.58E-125,0.000406431
45935,0.000406345,8.31E-125,0.000406345
45940,0.00040626,8.06E-125,0.00040626
45945,0.000406174,7.81E-125,0.000406174
45950,0.000406089,7.57E-125,0.000406089
45955,0.000406004,7.34E-125,0.000406004
45960,0.000405918,7.11E-125,0.000405918
45965,0.000405833,6.89E-125,0.000405833
45970,0.000405748,6.68E-125,0.000405748
45975,0.000405663,6.47E-125,0.000405663
45980,0.000405577,6.28E-125,0.000405577
45985,0.000405492,6.08E-125,0.000405492
45990,0.000405407,5.90E-125,0.000405407
45995,0.000405322,5.71E-125,0.000405322
46000,0.000405237,5.54E-125,0.000405237
46005,0.000405151,5.37E-125,0.000405151
46010,0.000405066,5.20E-125,0.000405066
46015,0.000404981,5.04E-125,0.000404981
46020,0.000404896,4.89E-125,0.000404896
46025,0.000404811,4.74E-125,0.000404811
46030,0.000404726,4.59E-125,0.000404726
46035,0.000404641,4.45E-125,0.000404641
46040,0.000404556,4.31E-125,0.000404556
46045,0.000404471,4.18E-125,0.000404471
46050,0.000404386,4.05E-125,0.000404386
46055,0.000404302,3.93E-125,0.000404302
46060,0.000404217,3.81E-125,0.000404217
46065,0.000404132,3.69E-125,0.000404132
46070,0.000404047,3.58E-125,0.000404047
46075,0.000403962,3.47E-125,0.000403962
46080,0.000403878,3.36E-125,0.000403878
46085,0.000403793,3.26E-125,0.000403793
46090,0.000403708,3.16E-125,0.000403708
46095,0.000403623,3.06E-125,0.000403623
46100,0.000403539,2.96E-125,0.000403539
46105,0.000403454,2.87E-125,0.000403454
46110,0.000403369,2.78E-125,0.000403369
46115,0.000403285,2.70E-125,0.000403285
46120,0.0004032,2.62E-125,0.0004032
46125,0.000403116,2.54E-125,0.000403116
46130,0.000403031,2.46E-125,0.000403031
46135,0.000402947,2.38E-125,0.000402947
46140,0.000402862,2.31E-125,0.000402862
46145,0.000402778,2.24E-125,0.000402778
46150,0.000402693,2.17E-125,0.000402693
46155,0.000402609,2.10E-125,0.000402609
46160,0.000402524,2.04E-125,0.000402524
46165,0.00040244,1.97E-125,0.00040244
46170,0.000402356,1.91E-125,0.000402356
46175,0.000402271,1.86E-125,0.000402271
46180,0.000402187,1.80E-125,0.000402187
46185,0.000402103,1.74E-125,0.000402103
46190,0.000402018,1.69E-125,0.000402018
46195,0.000401934,1.64E-125,0.000401934
46200,0.00040185,1.59E-125,0.00040185
46205,0.000401766,1.54E-125,0.000401766
46210,0.000401682,1.49E-125,0.000401682
46215,0.000401597,1.44E-125,0.000401597
46220,0.000401513,1.40E-125,0.000401513
46225,0.000401429,1.36E-125,0.000401429
46230,0.000401345,1.32E-125,0.000401345
46235,0.000401261,1.27E-125,0.000401261
46240,0.000401177,1.24E-125,0.000401177
46245,0.000401093,1.20E-125,0.000401093
46250,0.000401009,1.16E-125,0.000401009
46255,0.000400925,1.13E-125,0.000400925
46260,0.000400841,1.09E-125,0.000400841
46265,0.000400757,1.06E-125,0.000400757
46270,0.000400673,1.02E-125,0.000400673
46275,0.000400589,9.93E-126,0.000400589
46280,0.000400505,9.62E-126,0.000400505
46285,0.000400422,9.33E-126,0.000400422
46290,0.000400338,9.04E-126,0.000400338
46295,0.000400254,8.76E-126,0.000400254
46300,0.00040017,8.49E-126,0.00040017
46305,0.000400086,8.23E-126,0.000400086
46310,0.000400003,7.98E-126,0.000400003
46315,0.000399919,7.73E-126,0.000399919
46320,0.000399835,7.50E-126,0.000399835
46325,0.000399752,7.26E-126,0.000399752
46330,0.000399668,7.04E-126,0.000399668
46335,0.000399584,6.82E-126,0.000399584
46340,0.000399501,6.61E-126,0.000399501
46345,0.000399417,6.41E-126,0.000399417
46350,0.000399334,6.21E-126,0.000399334
46355,0.00039925,6.02E-126,0.00039925
46360,0.000399167,5.84E-126,0.000399167
46365,0.000399083,5.66E-126,0.000399083
46370,0.000399,5.48E-126,0.000399
46375,0.000398916,5.31E-126,0.000398916
46380,0.000398833,5.15E-126,0.000398833
46385,0.00039875,4.99E-126,0.00039875
46390,0.000398666,4.84E-126,0.000398666
46395,0.000398583,4.69E-126,0.000398583
46400,0.0003985,4.55E-126,0.0003985
46405,0.000398416,4.41E-126,0.000398416
46410,0.000398333,4.27E-126,0.000398333
46415,0.00039825,4.14E-126,0.00039825
46420,0.000398167,4.01E-126,0.000398167
46425,0.000398083,3.89E-126,0.000398083
46430,0.000398,3.77E-126,0.000398
46435,0.000397917,3.65E-126,0.000397917
46440,0.000397834,3.54E-126,0.000397834
46445,0.000397751,3.43E-126,0.000397751
46450,0.000397668,3.33E-126,0.000397668
46455,0.000397585,3.22E-126,0.000397585
46460,0.000397502,3.12E-126,0.000397502
46465,0.000397419,3.03E-126,0.000397419
46470,0.000397336,2.94E-126,0.000397336
46475,0.000397253,2.84E-126,0.000397253
46480,0.00039717,2.76E-126,0.00039717
46485,0.000397087,2.67E-126,0.000397087
46490,0.000397004,2.59E-126,0.000397004
46495,0.000396921,2.51E-126,0.000396921
46500,0.000396838,2.43E-126,0.000396838
46505,0.000396755,2.36E-126,0.000396755
46510,0.000396672,2.29E-126,0.000396672
46515,0.000396589,2.22E-126,0.000396589
46520,0.000396507,2.15E-126,0.000396507
46525,0.000396424,2.08E-126,0.000396424
46530,0.000396341,2.02E-126,0.000396341
46535,0.000396258,1.96E-126,0.000396258
46540,0.000396176,1.90E-126,0.000396176
46545,0.000396093,1.84E-126,0.000396093
46550,0.00039601,1.78E-126,0.00039601
46555,0.000395928,1.73E-126,0.000395928
46560,0.000395845,1.67E-126,0.000395845
46565,0.000395763,1.62E-126,0.000395763
46570,0.00039568,1.57E-126,0.00039568
46575,0.000395598,1.52E-126,0.000395598
46580,0.000395515,1.48E-126,0.000395515
46585,0.000395433,1.43E-126,0.000395433
46590,0.00039535,1.39E-126,0.00039535
